"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",1726.820937475,1727.28555,8.54504431314821,8.53347495000005,1712.14738,1740.44702,1.00133062332375,1226.50309692834,2140.53092556709
"2","sigma",0.0491732285145,0.0491485615,0.00145349396409139,0.0014218556541,0.046837961,0.05158680675,0.999553479937777,3939.58863118538,2765.94366013486
"3","prec_ideo[1]",0.033813549978,0.0338475125,0.00378260052125098,0.0037975509138,0.0275730198,0.0400477974,1.00126819285378,5304.0946759923,2765.61615164554
"4","prec_ideo[2]",0.01818341367065,0.018147331,0.00380545559158062,0.0038176171635,0.0120179243,0.0245666155,1.00049149122003,6289.59267376203,2264.13242456774
"5","prec_ideo[3]",0.02580790286875,0.025883677,0.00366098677886332,0.0037195424322,0.0198771387,0.0317843048,1.00367176462179,6468.3192554994,3088.30722405645
"6","prec_ideo[4]",0.041483952123,0.041470546,0.00384718897929655,0.0038892445347,0.0352147369,0.04771657335,1.00309584456427,5604.72108804994,2808.50005058625
"7","prec_ideo[5]",0.02792327013525,0.0279356465,0.00375629589390202,0.0038249241576,0.02165370795,0.0340045276,1.00082748339499,5887.56971187936,2902.45220929074
"8","prec_ideo[6]",0.03568182942425,0.0356048965,0.0038119266114678,0.00376947862410001,0.0294638777,0.0419976849,0.999916716727039,5194.67622117122,2721.45745862905
"9","prec_ideo[7]",0.04333969484125,0.0434320285,0.00380215621565954,0.0038164429443,0.0370156837,0.0494898239,1.00073883978952,5554.78682103651,3144.54852103784
"10","prec_ideo[8]",0.03361179602825,0.03360831,0.00388986945759461,0.0039946218123,0.02726974265,0.0399591107,1.00087941336498,5729.53589609048,2918.85434190388
"11","prec_ideo[9]",0.0324944742015,0.03254274,0.00388936143418648,0.0039424239141,0.0260749296,0.03879875745,1.00133989095051,5718.53424282909,2757.94068527106
"12","prec_ideo[10]",0.0307129044045,0.0306736235,0.00377204616128276,0.0039101314035,0.02457640225,0.0369772886,1.00046964028576,5374.07906360863,2967.89212693994
"13","prec_ideo[11]",0.0374873305295,0.0374637835,0.00385023895326988,0.00382917996089999,0.03130659765,0.043891729,1.0007642491951,5368.08857218466,2688.50750805368
"14","prec_ideo[12]",0.0035675614111304,0.00362317805,0.00369233762645212,0.00374345298957,-0.002370358715,0.00958054272,1.000216976679,6439.02999787124,2937.87588399415
"15","prec_ideo[13]",0.03962305685925,0.039518653,0.00381256843755922,0.0038145474402,0.03341789005,0.04608217985,1.00008463189958,5891.66159325176,2938.88611069874
"16","prec_ideo[14]",0.009372718369814,0.00936752445,0.00363179364946334,0.00352867510275,0.00331253798,0.0154693187,1.00086155517456,6146.26054336294,2545.5462007831
"17","prec_ideo[15]",0.00361269383642569,0.0036136635,0.00384511459636347,0.00391494258876,-0.00276157514,0.00984905667,0.999764082854326,6492.05415264103,2922.96428677749
"18","prec_ideo[16]",0.034652653322,0.0346514485,0.00383623626077427,0.0038517266004,0.028339265,0.04097254675,0.999963318811826,5533.65772990432,3047.63649295669
"19","prec_ideo[17]",0.020463305730825,0.0204863285,0.00379706652544594,0.003831646266,0.01432004055,0.02659281325,1.00271572055397,6450.08894622108,2819.74654114639
"20","prec_ideo[18]",0.0379670574515,0.037923926,0.00386853538596746,0.0038671960488,0.0317027647,0.04431177065,1.00144045151072,4568.82402355221,2862.47053914597
"21","prec_ideo[19]",0.04050249864875,0.040490835,0.00385829039471581,0.0039274874604,0.03418652925,0.0468245577,1.00024382332364,4833.57600998597,2916.45533787043
"22","prec_ideo[20]",0.03111444445475,0.03108817,0.00371284618002927,0.0036713875842,0.0250383404,0.03724477095,1.00029598953084,6215.13721383982,2904.64143101808
"23","prec_ideo[21]",0.052073783529,0.052009946,0.00400381968606115,0.00403845414,0.04573532715,0.0588404732,1.00139446687784,4400.81264292429,3018.2314874857
"24","prec_ideo[22]",-0.02671326379975,-0.026681282,0.00378241596788531,0.0037838531724,-0.0330031588,-0.02057975785,1.00043486362769,5920.49914207864,2822.09517094476
"25","prec_ideo[23]",-0.04403913163125,-0.044014752,0.00385807593426397,0.00394327122000001,-0.05045363155,-0.03774347255,1.00139134594408,4655.37883158911,2931.59505086859
"26","prec_ideo[24]",-0.0149296658416,-0.0148075785,0.00378773459819893,0.003692748885,-0.02117299305,-0.00873479005,1.00122399180381,7516.32375581748,2678.7867091558
"27","prec_ideo[25]",0.0466562761335,0.0466747715,0.00385730441378294,0.0038602018833,0.04034805725,0.0528222264,1.00074062822926,4389.0105131247,2829.82125991684
"28","prec_ideo[26]",0.041691318396,0.0416411,0.00379290949200676,0.0037996317429,0.0354066472,0.0479029108,1.00033998275567,5051.40204377145,3129.30098848583
"29","prec_ideo[27]",0.03542526731125,0.0353365305,0.0039322630333363,0.00400797262529999,0.0289805466,0.04204184815,0.99990575214236,6468.86478901835,2703.02072967016
"30","prec_ideo[28]",0.057421334868,0.057385714,0.00409964087061626,0.0040902443232,0.0508506382,0.06433438185,1.00161896391345,4694.49397021744,2804.11796690891
"31","prec_ideo[29]",0.04516145168225,0.045126067,0.00393894470533251,0.0039711411348,0.03880687405,0.0517515128,1.00039495121696,4895.64090200204,2974.40757347633
"32","prec_ideo[30]",0.0378656637975,0.0378579505,0.00385192978341169,0.0038242732962,0.0314944216,0.0442568277,1.000800391367,5230.71424628325,2168.66670818851
"33","prec_ideo[31]",0.048109862102,0.0480747265,0.00386378295049169,0.0037874936967,0.0417607891,0.0545141251,1.0010117901087,4177.84902876381,3031.45659108182
"34","prec_ideo[32]",0.03736132408,0.0373199365,0.00383444897232199,0.003771867834,0.0311671845,0.0437358339,1.00145832074172,5228.57623026838,2705.30834850317
"35","prec_ideo[33]",0.02012231702505,0.020156553,0.00370046992460082,0.0037256292465,0.01412811205,0.02613811485,1.00154760791565,6136.89841945469,2729.62104894054
"36","prec_ideo[34]",0.0247814798,0.024856208,0.0036480435985833,0.0036775848522,0.01876742475,0.030750562,1.00288234586515,6650.43818040937,3082.88069127903
"37","prec_ideo[35]",0.044251257124,0.044190132,0.00374761875539976,0.0036233402247,0.03823752005,0.0504612023,1.00040239972299,4638.77573395603,2668.53284814139
"38","prec_ideo[36]",0.017129593683425,0.017170136,0.00380869671403745,0.0038358687108,0.0110333139,0.02331582225,1.00213433607351,6254.93595040506,2940.18995002258
"39","prec_ideo[37]",0.03865185913525,0.0386170775,0.00370019372638467,0.0037206136107,0.03258193805,0.0448718389,0.999956667793946,4849.49661191301,2729.07169792911
"40","prec_ideo[38]",0.03623385599675,0.0362014455,0.0038007948888316,0.0038259627189,0.03000638405,0.04240475015,1.000750612743,5271.29598645835,3252.83767283316
"41","prec_ideo[39]",0.03812034600575,0.038162313,0.00385174429752211,0.00387926811929999,0.0318009688,0.04453861,1.00026889786073,4734.37824894276,3023.63487144115
"42","prec_ideo[40]",0.0133120069861175,0.0133025835,0.00372845677961148,0.0036879927042,0.007164106445,0.01953815655,1.00017721640205,6978.18640901525,2910.76965070989
"43","prec_ideo[41]",0.03536785263275,0.03530688,0.00374256003034461,0.0037591775193,0.0293991043,0.0416018119,1.00111781902735,5085.0237110955,2235.34370018747
"44","prec_ideo[42]",0.02747209144425,0.027424531,0.00367949553324899,0.0036751140993,0.02160646485,0.0336289195,1.00155553637009,5983.30730637325,3390.49587618891
"45","prec_ideo[43]",0.04118700401675,0.0412094225,0.00386539351207007,0.0037846641546,0.0348227168,0.04759809605,1.00093470813848,4986.6107370137,2727.86627974895
"46","prec_ideo[44]",0.03917124367825,0.039205083,0.00383495748079348,0.003865894326,0.0327909899,0.04542687095,1.00024583939111,5578.23712257552,3023.21004705259
"47","prec_ideo[45]",0.038877291219,0.0388257935,0.00381810446227882,0.0038023530552,0.03275132575,0.04529269485,1.00074475304986,5165.16372629602,3062.8754550015
"48","prec_ideo[46]",0.00906574669837882,0.00904443885,0.0036902145640094,0.00370285584333,0.002999659815,0.01513275365,1.00248248371076,6897.86581749689,2784.79438143034
"49","prec_ideo[47]",0.034859845803,0.0348079405,0.00387391322857563,0.00395739446759999,0.02860600675,0.04114827405,1.00068842287629,5269.75493274304,2945.38339411464
"50","prec_ideo[48]",0.0443357195505,0.0442975875,0.00388746429362428,0.0038319198057,0.03810312355,0.05081802475,0.999742498321756,5042.20654704034,2493.33204047229
"51","prec_ideo[49]",0.0501073130245,0.0500501335,0.00390273561436786,0.0039335246076,0.04381391675,0.0565197969,1.00057059255992,4486.78641652654,3186.49625566764
"52","prec_ideo[50]",0.01404409381565,0.014047135,0.00368753877481127,0.0036874396944,0.00805886955,0.0201076861,1.00025555117169,6467.19691105329,2936.93512936875
"53","prec_ideo[51]",0.0027253403605697,0.00268788845,0.00376702385365708,0.00362924201052,-0.003573495445,0.00900849062,1.00240549315416,7559.91194662968,2920.06689667284
"54","prec_ideo[52]",-0.0343854278295,-0.0343845115,0.00396165841819638,0.0039113174835,-0.0410017455,-0.0280107727,1.00260673720371,5910.89769251137,2494.67824671828
"55","prec_ideo[53]",-0.03658330157325,-0.036511719,0.00374423435911643,0.0037494561111,-0.0428609939,-0.03043695635,1.00088545173175,4601.90351067376,3020.88247484035
"56","prec_ideo[54]",-0.037876708362,-0.037830543,0.00385998982136205,0.00387966768,-0.0442657474,-0.03147277175,1.00121779676275,5378.60367542179,2846.90852201349
"57","prec_ideo[55]",-0.03811091749175,-0.038047193,0.00376899675007178,0.00372147426,-0.0442485079,-0.03201295795,1.00246414360158,5080.19553528178,2836.76242077028
"58","prec_ideo[56]",-0.03738425595625,-0.0373431845,0.00376123423770695,0.0036490685238,-0.0436056157,-0.0312499849,1.00089322563071,4479.29010024257,1911.35610233709
"59","prec_ideo[57]",-0.0252835487495,-0.025234405,0.00379104430357538,0.0038222087757,-0.0316127965,-0.01906842195,0.999729838897748,7306.35149307102,2887.45193000182
"60","prec_ideo[58]",-0.02320821134065,-0.023208526,0.00379028386678438,0.0037067038575,-0.02950026385,-0.01690526565,1.0002673573372,6055.55321912274,2916.15668826611
"61","prec_ideo[59]",-0.02874997180825,-0.0287182455,0.00386431466348487,0.0038245527663,-0.03505157805,-0.02247593245,1.00084688410338,5129.59021759752,2535.62333932226
"62","prec_ideo[60]",-0.029927086546,-0.029890003,0.00378053368497816,0.0037137484314,-0.0361291968,-0.0236540183,1.00038647566893,5297.79156524846,2693.5390131202
"63","prec_ideo[61]",-0.01406920663446,-0.014048939,0.00378412558412174,0.0038391534111,-0.02020488235,-0.00783552405,1.00109018877837,7331.53471223311,2946.09140123258
"64","prec_ideo[62]",-0.0172192351161,-0.0172194655,0.00373558469305913,0.0037846396917,-0.02331357685,-0.0110638261,1.00015483424455,6673.92701109324,2674.6307158952
"65","prec_ideo[63]",-0.016444509501075,-0.0164348805,0.00379709383780661,0.0037286233572,-0.0226412148,-0.01019094805,1.0031156471474,6323.73798997035,2545.76324628081
"66","prec_ideo[64]",-0.02211183289385,-0.0221386195,0.0037269600810162,0.0038172791307,-0.02827790115,-0.0160297057,1.00033246066487,6909.01204703837,2858.29188377339
"67","prec_ideo[65]",-0.020199453540475,-0.020221908,0.00372146976259988,0.0037805076855,-0.0263891768,-0.01417608215,1.00178980665521,6410.51457482509,3106.32225603241
"68","prec_ideo[66]",-0.0111892412201775,-0.011156074,0.00371202046614962,0.00366087053871,-0.0173689391,-0.005122165955,1.00105607341836,7123.86338519255,2769.03724046799
"69","prec_ideo[67]",-0.017301367075975,-0.0172773985,0.00366293441526684,0.0036394857387,-0.0233396603,-0.01118691025,1.00005302915195,5832.71665951081,2944.11297257802
"70","prec_ideo[68]",-0.00870752605167475,-0.00866098675,0.00362337667142488,0.00365029114989,-0.0146530378,-0.00288481231,1.00399961217148,6813.9796096709,2877.10816198844
"71","prec_ideo[69]",-0.0083361652062673,-0.00827482245,0.00375728684283081,0.00372776389398,-0.0146110457,-0.002186350715,1.00058404000892,6525.61137925975,2613.69776423948
"72","prec_ideo[70]",-0.0151291605240592,-0.015078275,0.00368028328632583,0.0036621028017,-0.0211881043,-0.009075199035,1.00207650078582,7050.71928653569,3179.93903065321
"73","prec_ideo[71]",-0.03875276889375,-0.0387832105,0.00384030042658495,0.0037877694603,-0.0451719435,-0.0324311704,1.00152269747306,4916.30236346221,2983.55752659581
"74","prec_ideo[72]",-0.018028424707725,-0.0180670255,0.00385009877246931,0.0038512151034,-0.0244288056,-0.01176012265,1.00036230206689,6051.62092903185,2885.44291573945
"75","prec_ideo[73]",-0.04209926323725,-0.0420591235,0.00396096364142294,0.0040773627531,-0.0486127665,-0.0356873685,0.999993474415838,4047.53827961367,2792.83707828004
"76","prec_ideo[74]",-0.01437618216795,-0.014356654,0.003720627657924,0.0036575015526,-0.0205896777,-0.00830087012,1.0001216771857,6542.16790402747,3116.65984907231
"77","prec_ideo[75]",-0.00486803305524738,-0.00493115935,0.00376826711444858,0.0037850822478,-0.01099538505,0.001353789165,1.00101532724238,7011.77772805101,2861.61984400582
"78","prec_ideo[76]",-0.00835367543779865,-0.0083294072,0.00362958844848206,0.00356780291826,-0.0143273979,-0.00235828725,1.00124996655208,6737.6214505378,3054.61683643137
