"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",1684.96664985,1685.2183,8.09894407293378,8.21849658000007,1671.18185,1697.60568,1.00087371969403,1177.50704235854,1936.23582862139
"2","sigma",0.0518535096835,0.0518148625,0.00159488121393216,0.0015938720952,0.0492998873,0.0545978015,0.99983349262988,3456.10617976861,3058.88855179816
"3","prec_ideo[1]",0.03217975152125,0.032181914,0.00376040473513766,0.0039406514658,0.02601812635,0.0382801551,1.00184839684759,6453.51732442415,2796.99739710705
"4","prec_ideo[2]",0.017465626048975,0.017387087,0.00373803343591701,0.0038208929682,0.0113577103,0.02367307995,0.99991075711168,7607.61776833502,2923.71146636733
"5","prec_ideo[3]",0.02471556775545,0.024693266,0.00379373761074691,0.0036990462285,0.0185463237,0.03105507585,1.00120116393471,8158.59206340752,2703.11266232333
"6","prec_ideo[4]",0.03938664738025,0.039328342,0.00366933423545893,0.0037002641844,0.03347495395,0.04559114425,1.00106446446672,7281.78832699617,2978.96891334998
"7","prec_ideo[5]",0.02666137015825,0.026608619,0.00371705658368253,0.0036923678568,0.020579589,0.03286088085,1.00067000197777,7124.47073387825,2684.86629522843
"8","prec_ideo[6]",0.034023085207,0.0340683235,0.00376564209183654,0.0037161717411,0.0278318936,0.0402068273,1.00128112557699,7367.988926838,2681.62441205228
"9","prec_ideo[7]",0.04101249828475,0.040989802,0.00376536234609644,0.00386341245359999,0.03488380155,0.0471671309,1.00156278294682,7167.08997527129,3193.23431906876
"10","prec_ideo[8]",0.031927156637,0.031886247,0.0037885147325121,0.0037388065953,0.02587149955,0.03815164335,1.0033596374866,7607.59817372446,2850.96676845662
"11","prec_ideo[9]",0.0309120167965,0.030938432,0.00366641332019138,0.0036103637682,0.02487115355,0.0368059733,1.00048890788353,7211.70329475329,2644.62432804703
"12","prec_ideo[10]",0.0293948466335,0.029392113,0.00378954677943515,0.0037767811704,0.0231767219,0.03564756675,1.00209629104785,5967.53077253373,2807.49291326231
"13","prec_ideo[11]",0.03563126161525,0.0356575675,0.00375585444104637,0.0038454818892,0.02945385895,0.04177841315,1.00029106763586,7165.1615837711,2480.29212764028
"14","prec_ideo[12]",0.00349083969138392,0.00353744235,0.00361149061770871,0.00367992839802,-0.00246667291,0.00937199279,1.00011905318683,7891.69405257792,2872.13146455359
"15","prec_ideo[13]",0.037605757798,0.037579914,0.0036627144818572,0.00369045159629999,0.0316587448,0.0436956132,1.00036043943635,8194.47811528747,3013.134031288
"16","prec_ideo[14]",0.00906237521814075,0.0090403099,0.00377247753123672,0.00373714059768,0.00282635442,0.0152431161,1.00075647112584,8276.24119118728,3002.86172512355
"17","prec_ideo[15]",0.0034634220660749,0.00349469045,0.00372230104127292,0.0036514518033,-0.0025389002,0.009507378415,1.00099872308473,7404.24395983699,2532.83012330978
"18","prec_ideo[16]",0.033025230631,0.0330328455,0.00369735342379219,0.0036855997878,0.0269434061,0.03919302705,1.00162864851683,6874.85762980832,2494.83118037812
"19","prec_ideo[17]",0.0195575375073,0.0195032345,0.00365838024535814,0.0036397615023,0.0135886989,0.0256039147,1.00047330418441,6941.88827629922,2801.32623358241
"20","prec_ideo[18]",0.03604143630875,0.036121931,0.00369292627866444,0.003692089128,0.02990878,0.0421468288,0.999520824342954,7764.95269860113,2789.23165129994
"21","prec_ideo[19]",0.038508309369,0.0385154135,0.00365389890450031,0.0036159983895,0.03245167485,0.04449907185,1.00331955676021,7063.48706002001,2819.68209116682
"22","prec_ideo[20]",0.02953321417175,0.0295133625,0.00367841385933607,0.0036318696225,0.0234566247,0.03547796985,1.00258696972308,7409.6199774298,2607.486777115
"23","prec_ideo[21]",0.04939135627275,0.049412741,0.00376873049202537,0.00377240379389999,0.04305139955,0.055614198,0.999885816945451,6823.28151939373,3056.90706503334
"24","prec_ideo[22]",-0.02505066040225,-0.025068384,0.00378034906883578,0.0036516875367,-0.03137683155,-0.0188107469,1.00188669798564,8546.61360480862,2752.30248622459
"25","prec_ideo[23]",-0.04160482973575,-0.0417129765,0.00380735486872463,0.0037991728782,-0.0477864851,-0.03533513,1.00020736200659,8749.05373993101,2721.85707996747
"26","prec_ideo[24]",-0.0140913402945,-0.0141131395,0.00366502306174079,0.0037014902946,-0.02011952275,-0.0080558234,1.00106162910641,7651.14734352453,2696.00571499442
"27","prec_ideo[25]",0.04436038162,0.0444033145,0.00375293025404795,0.0037903180497,0.03830589295,0.05057004195,1.0014665923119,8407.56318001187,2451.539517117
"28","prec_ideo[26]",0.039731890844,0.0397007335,0.00379309770881652,0.0038295965715,0.03344460975,0.04593214385,1.0011025274508,7870.44485270812,2638.06365977093
"29","prec_ideo[27]",0.033762814486,0.0337707585,0.00363909482609636,0.0035422642437,0.02772268495,0.0397344386,1.00165711241215,7400.46727173894,2986.78633332847
