"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",1649.404155925,1649.74885,8.31562676622145,8.3083421400001,1634.827735,1662.475615,1.00166209324969,1267.3306821534,1851.90997611933
"2","sigma",0.0558272696115,0.055767344,0.00171280630473084,0.0017178107835,0.0530341884,0.0587209796,1.00083498290523,4133.30647474568,2314.15748643829
"3","prec_ideo[1]",0.031654904386,0.0316828565,0.00405631592148195,0.0040212270693,0.0249257169,0.0383224358,1.00203815267669,8204.56666685521,3032.25703201796
"4","prec_ideo[2]",0.017184970127425,0.017146497,0.00392521161739408,0.003907792602,0.0107084449,0.0237028236,1.00212946311092,7072.92618277213,2944.16656277953
"5","prec_ideo[3]",0.02428371340175,0.0242372275,0.00387383650255012,0.0040248231156,0.0179111116,0.0305795824,1.00122712356087,8452.1521246201,2866.64723280459
"6","prec_ideo[4]",0.0386160068875,0.038653198,0.00394144981832427,0.0038853000774,0.0322879091,0.0451167576,1.00084166520862,7253.66188357121,2575.86807054825
"7","prec_ideo[5]",0.02625991511225,0.026223053,0.00373894520614582,0.0037704571401,0.02024248595,0.03238883805,1.00242793278755,7380.11804943286,2757.27071409833
"8","prec_ideo[6]",0.033475613421,0.033510635,0.0039858722264237,0.00400686808830001,0.0269478548,0.0399471592,0.999751272467186,7200.23865040847,2732.52256564364
"9","prec_ideo[7]",0.0402332902755,0.0401861765,0.00404915782502088,0.00402845400300001,0.0336020535,0.04687447365,1.00173509946672,7422.62194083702,2591.38383849862
"10","prec_ideo[8]",0.031255404814,0.031317482,0.00396239419863777,0.0038681930973,0.02458693645,0.03786199795,1.00043937254582,7538.39289366403,2932.58242935563
"11","prec_ideo[9]",0.03021284101925,0.0301967295,0.00399002980158337,0.0041425148688,0.023818327,0.0368627794,1.00413440978231,7955.30021853869,2605.90733207867
"12","prec_ideo[10]",0.02886677102725,0.028843393,0.00395458992066874,0.0038296432734,0.02231589835,0.0354250296,1.00108133651483,7591.90904245586,2582.57420835795
"13","prec_ideo[11]",0.03507785555125,0.035100188,0.00410449784506369,0.0041158102776,0.02835181575,0.0418517507,1.00132918384674,7680.38494909631,2768.66830712729
"14","prec_ideo[12]",0.00345369624500465,0.00345845025,0.00404127215182615,0.00414097437327,-0.003197943685,0.01014682845,1.00235591861121,7597.90435347025,2852.91514063242
"15","prec_ideo[13]",0.0368921888065,0.036913408,0.00389148242105991,0.0039615160956,0.0304746424,0.0432543784,1.00388250615463,8431.75696249681,2422.61624616767
"16","prec_ideo[14]",0.00879910316159198,0.0087355535,0.00382365505508146,0.00381493780878,0.002523208065,0.0150587736,1.00300984013801,8708.06156198251,2570.23856500497
"17","prec_ideo[15]",0.00342767278941404,0.00337740295,0.00387324299097845,0.003803593961748,-0.002867387625,0.009947946195,1.0000192513409,8041.96641149907,2760.59102213092
"18","prec_ideo[16]",0.03235611468975,0.032398099,0.00393204240298894,0.003921069285,0.0258043796,0.03878387085,1.00004544579678,6385.85068888568,2606.99382984782
"19","prec_ideo[17]",0.019269773383575,0.0192566165,0.00394489694928815,0.0038977820868,0.0127525515,0.0255553024,1.00019809874656,7138.72242245675,2769.03936292341
"20","prec_ideo[18]",0.03532200456825,0.0353503885,0.00383952086047914,0.0038575606314,0.02911598575,0.04159597925,1.00375264301562,7587.47649585192,3138.59165125173
"21","prec_ideo[19]",0.03786753529925,0.0378417545,0.00389315511350305,0.00392122792319999,0.0314501137,0.0441585518,1.00126743439967,5757.04649400074,2211.14412091862
"22","prec_ideo[20]",0.02892801934875,0.0288938415,0.0040047030367406,0.0040409345298,0.0223121582,0.03560702765,1.00466416888276,6805.0497017165,2573.41029989663
