"","VTDST20GEOID","B15003_001","B15003_002","B15003_003","B15003_004","B15003_005","B15003_006","B15003_007","B15003_008","B15003_009","B15003_010","B15003_011","B15003_012","B15003_013","B15003_014","B15003_015","B15003_016","B15003_017","B15003_018","B15003_019","B15003_020","B15003_021","B15003_022","B15003_023","B15003_024","B15003_025"
"2602","42133001220",1470.34055010586,59.8719283299199,0,0,6.56279069767442,32.8042105263158,2,9.26511627906977,0,7.81052631578947,19.2450495049505,14.2576306549285,75.960396039604,49.004041453713,46.609757882307,36.5627906976744,541.845906429802,174.666356424029,29.107409131449,117.177643323715,121.262038609342,106.830115700315,19.4968421052632,0,0
"2603","42133001230",1151.50904874588,19.3215924331192,0,0,0,0,3.56564551422319,0,5.86433260393873,13.7247476529964,15.5084716345775,29.2377781611178,111.614076246334,29.7075646159694,37.6511414830504,11.0288770053476,457.321946120928,63.1672713834855,18.0790935022982,98.5859063523765,77.8160835095796,71.2104542491419,75.7738775319159,12.3301887454803,0
"2604","42133001240",1987.41592459502,10.6623345504779,0,0,1.05426356589147,31.8142493638677,0,20.5686128151898,0,34.023118549882,26.2546354854036,25.9386764946001,82.8643652322261,74.6102515714128,50.5547666945397,32.345517691304,606.690730395632,210.787429817344,143.931653096853,217.754783243825,159.344351875057,156.644590660269,72.6066988071934,10.1013039117352,18.863590772317
"2605","42133001250",1333.83940951209,86.8876131997493,0,0,27,0,16.2974079126876,0,30.3607537489481,27,23.593451568895,23,47.5131273548474,44.3895131086142,51.5400718406221,53.1551330200152,524.969553274499,118.028767154143,40.6652520455576,80.0834342474363,48.5242815525757,65.8439840024954,24.9870654810024,0,0
"2606","42133001260",1417.93440998385,27.7966101694915,0,0,0,0,5.70259208731242,0,40.4412197047524,0,4.40654843110505,30.0726392251816,32.924965893588,27.4794188861985,25.4533262422827,67.9420703004998,689.520871802834,127.221009549795,23.331514324693,95.065299327121,105.700428435994,59.3843701792692,44.3535108958838,11.138014527845,0
"2607","42133001275",2604.34251332828,55.1707262178018,0,0,0,0,17.4945582085182,1.06310013717421,19.2386934673367,7.27856234329482,23.3297587228202,44.6266477902853,53.9427173847928,49.0504681714321,111.518828964119,71.9732200525202,927.207025547301,147.934742197155,71.6677724311156,269.843230780085,206.293798578396,375.297913524453,136.611753834809,14.7989949748744,0
"2608","42133001300",1559,2,0,0,0,0,2,0,0,0,0,9,2,13,141,60,428,39,58,321,228,256,0,0,0
"2609","42133001320",2294.3796229843,4.82769404659129,0,0,0,0,0,0,74.3074581430746,3.8537425933438,4.76560121765601,38,114.69353345607,123.305936073059,252.518743304105,62.0455580865604,721.467682882433,102.239218092871,77.3855448421242,168.615640916293,218.54264049677,264.349972089604,63.460656743741,0,0
"2610","42133001360",1425,29,0,0,0,0,0,0,0,0,0,16,31,44,101,59,566,162,31,45,139,119,61,11,11
"2611","42133001370",1499.05597964377,20,0,0,0,0,0,53.5826972010178,0,23.3248515691264,28.9228159457167,46.6497031382528,63.1806615776081,62.314673452078,0,0,313.40288379983,82.7116200169635,83.0466497031383,254.629346904156,56.0517387616624,217.820186598813,132.098388464801,25.1908396946565,36.1289228159457
"2612","42133001383",1269.28873239437,0,0,0,0,0,0,0,0,0,0,0,10.6998916576381,0,0,0,311.294149512459,18.2789815817985,69.8456121343445,286.443661971831,81.9702058504875,279.835861321777,194.92036836403,16,0
"2613","42133001386",1089,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,452,28,0,139,274,33,142,0,0
"2614","42133001393",1633.93770337904,1.00924425312644,0,0,0,0,0,7,0,7,6,49.9279086366881,13.6669520547945,13,12.8199995355568,5.38814472411544,736.268856327932,12.0591043927441,72.0468469454087,171.637159790234,58.9497296102448,298.883596224203,99.2498376315222,57.6591597977961,11.3711634546752
"2615","42133001403",732.988372093023,0,0,0,0,0,0,0,0,0,1.4281805745554,0,1.60670314637483,6.96238030095759,0,0,111.91244870041,18.499316005472,16.8563611491108,40.6709986320109,92.4616963064295,256.350205198358,136.602599179207,35.6374829001368,14
"2616","42133001409",999.494757702536,8,0,0,0,0,0,0,0,0,2.02462380300958,0,4.03152552201287,9.87004103967168,0,4.8856518572469,254.112964212091,7.92765101433449,26.5765600604984,117.877486765976,96.303154544902,294.728041185139,119.435013545383,42.7220441522702,11
"2617","42133001413",986.130526315789,15,0,0,0,0,0,0,0,0,0,10,12,11.9536842105263,0,0,180.644210526316,57.9852631578947,26.8442105263158,103.863157894737,84.4547368421053,329.021052631579,90.0042105263158,0,64.36
"2618","42133001416",1412.86947368421,0,0,0,0,0,0,0,0,0,0,121,0,95.0463157894737,0,34,469.355789473684,38.0147368421053,109.155789473684,111.136842105263,115.545263157895,214.978947368421,98.9957894736842,0,5.64
"2619","42133001419",1407,0,0,0,0,0,0,0,0,0,0,0,11,41,10,0,463,55,74,122,141,333,137,10,10
"2620","42133001423",1684,5,0,0,0,0,0,0,6,0,5,55,15,59,22,45,543,26,56,193,151,271,189,16,27
"2621","42133001430",581,2,0,0,0,3,0,0,0,0,0,1,21,7,26,9,257,20,51,96,51,18,19,0,0
"2622","42001000010",587.769953051643,6.59741784037559,0,0,0,2.99882629107981,0,0,0.599765258215962,5.39788732394366,1.19953051643192,4.7981220657277,14.9941314553991,10.7957746478873,23.9906103286385,11.9953051643192,250.102112676056,43.7828638497653,31.787558685446,46.7816901408451,74.3708920187793,35.9859154929578,14.9941314553991,0,6.59741784037559
"2623","42001000020",522.87651598677,0,0,0,0,0,0,0,0,12.4266813671444,6.69128996692393,3.82359426681367,8.60308710033076,10.5148842337376,2.86769570011025,4.77949283351709,187.35611907387,16.2502756339581,30.5887541345094,47.7949283351709,44.9272326350606,89.8544652701213,43.9713340683572,8.60308710033076,3.82359426681367
"2624","42001000030",421.626527050611,5.45898778359511,0,0,0,0,0,12.5235602094241,1.92670157068063,0,7.70680628272251,13.8080279232112,6.10122164048866,10.2757417102967,2.56893542757417,15.7347294938918,181.109947643979,11.5602094240838,15.413612565445,34.6806282722513,18.9458987783595,66.1500872600349,9.63350785340314,0,8.02792321116928
"2625","42001000050",894.355114464546,5.95590757095087,0,0,0,0,0,0,1.51192660550459,13.9891280116608,11.7174311926606,6.24018691588785,24.6751993483666,13.3287704707194,27.413504244191,26.7499742776301,323.646197376318,52.2691288690731,70.3255251650519,71.5595172768584,54.5389222327017,109.632444482552,70.3090285518306,4.06409585869845,6.42822601389008
"2626","42001000070",1848.64488553545,14.0440924290491,0,0,0,0,0,0,2.48807339449541,29.0108719883392,19.2825688073394,15.7598130841121,59.3248006516334,29.6712295292806,60.586495755809,56.2500257223699,680.353802623682,106.730871130927,148.674474834948,159.440482723142,113.461077767298,208.367555517448,122.690971448169,7.93590414130155,14.5717739861099
"2627","42001000078",1890.72247497725,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3407643312102,71.6769790718835,537.577343039127,60.0536851683349,129.793448589627,384.537306642402,201.47042766151,304.142857142857,139.479526842584,9.68607825295723,31.9640582347589
"2628","42001000082",1355.46993254972,5.42132867132867,0,0,0,0,0,0,0,0,3.87237762237762,29.4300699300699,0,44.4054721873871,6.37804394187373,14.715034965035,468.017946592415,22.4793220963434,146.187181612714,112.670056893461,198.630387343153,190.560216379365,74.1218940633834,33.9337471039599,4.64685314685315
"2629","42001000100",2782.41053391053,25.5894660894661,0,0,0,0,0,13.8961038961039,0,4.27272727272727,12.1125541125541,55.1457431457431,46.8398268398268,45.4220779220779,21.3636363636364,29.4494949494949,936.953823953824,140.652236652237,229.659451659452,230.112554112554,324.104617604618,425.489898989899,184.217893217893,18.5281385281385,38.6002886002886
"2630","42001000140",1315.16375248016,3.41796875,0,0,0,0,0,0,0,0,2.734375,0,5.46875,3.45634920634921,0,0,201.516989087302,4.32043650793651,34.4099702380952,147.336743551587,117.743055555556,332.505580357143,275.617931547619,88.1369047619048,98.4986979166667
"2631","42001000160",413.753408417309,7.48310610551274,0,0,0,0,0,0,0,9.35388263189093,0.623592175459395,8.10669828097214,5.61232957913456,6.23592175459395,3.42975696502667,11.5364552459988,140.308239478364,21.8257261410788,24.0082987551867,65.4771784232365,35.8565500889152,46.1458209839953,21.8257261410788,5.30053349140486,0.623592175459395
"2632","42001000320",751.807592473028,1.57867132867133,0,0,0,0,0,0,0,0,1.12762237762238,8.56993006993007,0,23.5945278126129,5.28119172691608,6.6079859630815,271.404710368459,10.4669927353218,59.0193697976595,82.7926364641367,116.899184995336,116.296926477778,34.3985790940324,11.3801746430829,2.38908861838798
"2633","42001000360",978.984918793504,0,40.4843387470998,0,0,0,0,0,0,0,0,20.6102088167053,0,28.7070765661253,0,8.09686774941995,288.542923433875,98.6345707656613,53.7337587006961,130.28596287703,115.564385150812,159.729118329466,32.3874709976798,2.20823665893271,0
"2634","42001000434",1574.21598272138,52.3308855291577,0,0,0,0,0,0,0,0,0,50.6151187904968,33.4574514038877,80.6410367170626,70.3464362850972,12.0103671706264,579.071274298056,166.429373650108,136.403455723542,245.35464362851,27.4522678185745,65.1991360691145,54.904535637149,0,0
"2635","42001000436",1456.34021052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.165052631579,22.5414736842105,103.046736842105,107.877052631579,141.689263157895,319.605894736842,162.620631578947,8.85557894736842,53.9385263157895
"2636","42001000440",2113.89364548495,17,0,0,0,0.577926421404682,0,0,11,0.481605351170569,7.83010033444816,43.3484949832776,23.371237458194,19.2240802675585,7.51304347826087,34.504347826087,505.964548494983,117.1872909699,154.453511705686,64.5672240802676,122.164548494983,521.623411371237,427.082274247492,0,36
"2637","42001000490",548.881487889273,19.4974048442907,0,0,0,0,8.27162629757786,5.9083044982699,5.9083044982699,28.3598615916955,0,9.45328719723183,23.0423875432526,15.3615916955017,4.13581314878893,21.8607266435986,245.194636678201,17.7249134948097,37.2223183391003,31.9048442906574,23.6332179930796,37.8131487889273,8.27162629757786,5.31747404844291,0
"2638","42003000031",420.121089808274,5.72149344096872,0,0,0,0,0,0,0,0,0,0,6.53884964682139,0,0,0,33.5116044399596,0,0,49.8587285570131,43.3198789101917,143.037336024218,111.160443995964,12.2603430877901,14.7124117053481
"2639","42003000050",755,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,39,7,9,19,11,326,146,117,63
"2640","42003000061",1184.92862235083,5.04579207920792,0,0,0,0,0,0,0,0,0,3.0952380952381,1.45187901008249,10.7375932957968,6.40069542668553,23.3380169548083,256.318802868884,41.857268401383,101.832070843517,196.025452442761,145.711209874594,274.547682807179,109.283766128834,9.2831541218638,0
"2641","42003000081",687.483922346611,3.95420792079208,0,0,0,0,0,0,0,0,0,0,0,1.99143468950749,5.06692973901245,18.6556607031844,136.940365300431,31.6125655253928,51.5218390397788,109.17687839016,77.3567636552285,176.640998148651,67.4597117289266,4.7168458781362,2.38972162740899
"2642","42003000091",343.578158458244,0,0,0,0,0,0,0,0,0,0,0,0,3.00856531049251,3.00856531049251,14.441113490364,104.096359743041,19.254817987152,23.4668094218415,30.0856531049251,27.0770877944325,94.4689507494647,21.0599571734475,0,3.61027837259101
"2643","42003000101",363.164835164835,0,0,0,0,0,0,0,0,0,0,3.95604395604396,0,11.8681318681319,3.16483516483516,5.93406593406593,125.406593406593,4.35164835164835,12.2637362637363,25.3186813186813,59.7362637362637,96.5274725274725,14.6373626373626,0,0
"2644","42003000111",658.607064795882,0,0,0,0,0,0,0,0,0,0,2.94871794871795,3.86159486709441,12.7077487132483,2.35897435897436,6.52940139603751,205.811664198924,6.75413053185739,89.5324096923547,68.0193659075419,77.5247244353569,141.457425556417,41.1009071893582,0,0
"2645","42003000121",571.237396883593,0,0,0,0,0,0,0,0,0,0,0,5.6865261228231,5.6865261228231,0,3.10174152153987,165.426214482127,5.16956920256645,118.383134738772,72.3739688359303,48.5939505041247,102.357470210816,44.4582951420715,0,0
"2646","42003000130",692.942398807882,0,0,0,0,0,0,0,0,0,0,0,0,4.98614307060911,6.90176450732519,0.383124287343216,165.695627117388,5.04087511165814,55.6072978112947,86.1372633567833,135.231448283243,166.248474863026,64.2474385520049,2.46294184720639,0
"2647","42003000140",819.057601192118,0,0,0,0,0,0,0,0,0,0,0,0,15.0138569293909,48.0982354926748,6.61687571265678,188.304372882612,15.9591248883419,121.392702188705,79.8627366432167,88.7685517167567,126.751525136974,85.7525614479951,42.5370581527936,0
"2648","42003000161",781.955551917489,12.6642810670137,0,0,0,0,0,0,0,0,0,0,0,7.81814071886007,0,9.14115119414058,258.102904918024,24.0907200596894,57.5477413955405,144.486075220483,76.6680003631794,134.762472649813,44.584404171671,4.61315979754158,7.4765003615329
"2649","42003000171",920.809835100917,11.4163000765405,0,0,0,0,0,0,0,0,0,0,3.92118582791034,1.98357725553562,2.53723788864787,11.3784506778311,332.779363703209,29.0671785799133,69.3503312424402,127.79954617369,56.806818513637,164.991404072656,50.4467909436662,6.64365455843609,51.6879955868033
"2650","42003000181",846.045743329098,26.4803049555273,0,0,0,0,0,0,0,0,0,0,11.2541296060991,0,7.28208386277001,13.2401524777637,213.828462515883,0,66.8627700127065,115.189326556544,39.720457433291,268.775095298602,64.8767471410419,9.26810673443456,9.26810673443456
"2651","42003000191",679.548037889039,3.29634641407307,0,0,0,0,0,0,0,0,0,0,0,0,7.6914749661705,0,172.290933694181,8.79025710419486,22.7347767253045,78.148849797023,100.247631935047,199.044654939107,69.809201623816,5.49391069012179,12
"2652","42003000211",600.064406779661,0,0,0,0,0,0,0,0,0,0,0,6.83229259589652,0,4.57342657342657,0,161.901804707335,10.3354921617187,68.0953843658572,62.0408002345558,41.5160751826229,173.005722912235,71.7634080460129,0,0
"2653","42003000221",635.982450451285,2.27392120075047,0,0,0,0,0,0,0,5.68480300187617,0,0.325102880658436,1.95061728395062,0,2.84420046479667,5.68480300187617,210.714983901976,13.9776249044542,39.5646353044727,83.0978389271072,80.1135740702136,118.034705332808,66.5975185107977,2.27572016460905,2.84240150093809
"2654","42003000225",1488.46147332769,159.516801142837,0,0,0,0,1.85256049521666,18.0624648283624,0,19.4518851997749,12.3958509737511,0,2.77884074282499,8.83983271046875,0,20.4384209846677,333.501769720061,84.0091290204071,34.4774741891999,220.598367416566,140.837840226776,298.751609497021,122.510014833437,0,10.4386113463167
"2655","42003000231",897.367066134044,13.7452285841101,0,0,0,0,0,0,0,0,0,0,3.43630714602752,18.1633377718597,11.7816245006658,17.6724367509987,205.196626719929,38.2902796271638,30.9267643142477,112.416333777186,128.616067465601,167.888149134487,133.525077674212,8.34531735463826,7.36351531291611
"2656","42003000235",1154.90516511431,132.542470660719,0,0,0,0,2.14743950478334,20.9375351716376,0,22.5481148002251,0,0,3.22115925717501,2.68429938097918,4.8662150719729,12.3477771525042,168.46774763811,68.9108540447919,27.4797654382344,188.107813785805,115.253184328686,261.991828267585,119.923092702549,3.47586790855207,0
"2657","42003000261",652.954774280686,2.14573845152895,0,0,0,0,0,0,0,0,0,0,0,4.59801822577436,0,10.9012994014596,198.047107007623,15.7723627033534,32.1964302095668,98.832929460862,65.3639975330143,129.919162466816,57.5898763261107,14.3427331887202,23.2451193058568
"2658","42003000271",538.973180076628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5823754789272,187.954022988506,43.7701149425287,15.448275862069,95.264367816092,86.6819923371648,74.6666666666667,26.6053639846743,0,0
"2659","42003000281",467.028806584362,0,0,0,0,0,0,0,0,0,0,0.674897119341564,4.04938271604938,0,4.72427983539095,0,137.679012345679,24.2962962962963,38.4691358024691,48.5925925925926,102.584362139918,90.4362139917695,10.798353909465,4.72427983539095,0
"2660","42003000295",1108.03780893436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2402304865359,510.995741532687,66.3413450260741,85.4842202132842,141.89889749003,65.4891222625213,83.7964416535845,31.7447145082613,0,112.047095761381
"2661","42003000301",544.788742964353,1.72607879924953,0,0,0,0,0,0,0,4.31519699812383,0,0,0,0,5.85809312638581,4.31519699812383,169.298311444653,4.98202285519359,38.2151799420092,72.9850929558247,42.837728125533,122.190619136961,75.9076240832338,0,2.15759849906191
"2662","42003000305",1090.50791637312,14.2050599201065,0,0,0,0,0,0,0,0,0,0,3.55126498002663,18.7709720372836,12.1757656458056,18.2636484687084,265.683714451998,39.5712383488682,36.0168651991301,130.596582995339,156.801048309066,220.367989275463,152.862105375061,8.62450066577896,13.0171607004824
"2663","42003000321",988.161613854993,0,0,4.82543640897756,0,0,0,0,0,0,0,0,2.42086112795634,8.04239401496259,17.0352817168722,0,132.153560912758,68.3280957702772,72.5808885911359,148.636397181697,72.9890359002433,389.693862675029,52.9866343843242,8.17040630685264,10.2987588639075
"2664","42003000331",967.337052683634,0,0,1.76745635910224,0,0,0,0,0,0,0,0,4.51182534869618,2.94576059850374,11.6773390205505,0,118.641678475128,70.3410836916199,85.4929723901284,122.866439117488,73.4077064766828,384.259964854389,67.4406634263341,15.2274105518496,8.75675237316049
"2665","42003000351",1112.49256909356,0,0,2.4071072319202,0,0,0,0,0,2.90104166666667,0,0,1.06731352334748,18.4151140646946,19.8735861591291,7.54270833333333,230.822109750045,40.4537372047696,105.237884708391,151.269074620355,65.7216484276716,400.222645171732,58.0119263272727,3.60218314129776,4.94448876293197
"2666","42003000361",1847.96882868875,3.75366568914956,0,0,0,0,0,0,0,2.09895833333333,0,21.58357771261,0,25.6729776561499,12.4137931034483,13.9030394672532,521.815147186698,72.504649315738,131.101428018698,194.892095847171,174.153375991733,481.834303224355,184.244704768226,7.99711237418921,0
"2667","42003000381",1014.77601690438,2.91811938721606,0,0,0,0,0,0,0,0,0,16.7791864764923,0,10.9429477020602,0,6.56576862123613,298.377707342842,51.7966191230851,50.337559429477,103.59323824617,113.077126254622,235.638140517697,120.372424722662,4.37717908082409,0
"2668","42003000400",467.466331658291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87236180904523,55.5467336683417,0,18.7236180904523,33.078391959799,64.2844221105528,162.27135678392,77.3909547738693,28.7095477386935,25.5889447236181
"2669","42003000446",918.952655150352,0,0,0,0,0,0,0,0,0,0,10.3170373715705,0,11.8598848368522,0,0,149.642580256671,20.1938579654511,29.339580745926,93.1712769560799,77.3150803507584,453.276316284671,42.4425877836739,13.3725490196078,18.02190357909
"2670","42003000452",890.933621241203,0,0,0,0,0,0,0,0,0,0,11.3681833577961,0,8.75287907869482,0,0,134.214905347936,14.9035508637236,25.6575401753792,82.2768996274133,74.5788735839825,464.165622294983,39.5823642316812,17.6274509803922,17.805351699221
"2671","42003000461",517.605375687233,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18204031765425,0,73.6224801466097,0,20.2321319486866,71.3744654856445,63.5064141722663,202.321319486866,53.9523518631643,18.5461209529627,7.86805131337813
"2672","42003000466",824.568733892015,0,0,0,0,0,0,0,0,0,0,12.3731170336037,0,0,0.335980452046426,0,134.244558942927,12.3731170336037,62.9651575565341,190.778235913277,99.1802883917745,184.870579041587,103.870779362809,12.0786250177847,11.4982951460681
"2673","42003000472",902.386318228239,0.468449197860963,0,0,0,0,0,0,0,0,0,6.62688296639629,0.624598930481283,0,4.48197923029933,0.624598930481283,152.957559840945,7.25148189687758,48.2711596926402,165.432325339046,103.090837542911,277.284037300424,101.765104068145,19.9998529597338,13.5074503319976
"2674","42003000481",743.194611008361,4.10589239965841,0,0,0,0,0,0,0,0,0,1.82881906825569,0,0,4.10589239965841,6.39191623497802,151.332813672418,7.76353053616979,32.6632893333198,99.2606979986733,69.1120348842051,243.820652219168,98.9492123204973,17.2303908189332,6.62946912242687
"2675","42003000486",911.1001652135,0,0,0,0,0,0,0,0,0,0,2.17118093174431,0,1.57836846929423,0,13.4574025403869,162.785040635375,7.95006122187542,56.8548380000589,145.035083636784,56.0396643875244,336.543231089982,109.681257443354,4.61375947995666,14.3902773771636
"2676","42003000493",1117.64165490744,3.89410760034159,0,0,0,0,0,0,0,0,0,0,0,0,3.89410760034159,7.35221811727564,184.033004988347,3.89410760034159,35.8890964195631,114.893488052779,164.073910349793,425.69998980106,147.529332608752,18.1888265282046,8.29946524064171
"2677","42003000501",1205.11646971335,5.63094483195942,0,0,0,0,0,0,0,0,0,0,2.34622701331642,6.73149236192714,2.58084971464807,22.1738549224419,295.078417572821,30.1225362828021,73.4720948237256,123.642636474527,128.291015009385,251.303689121009,185.663634189178,68.8108108108108,9.26826658480045
"2678","42003000511",864.837201089745,15.2104267205421,0,0,0,0,0,0,0,0,0,0,4.14602346805737,4.27738525379892,5.08921539554925,21.5477064069351,219.387740797376,18.8708422956716,62.8681151205599,86.0931915906637,98.55526744697,173.159144090301,110.4556312535,24.378515745733,20.7979955040865
"2679","42003000522",1052.98494770795,31.7534942820839,0,0,0,0,0,0,0,0,0,0,0,14.9428208386277,0,64.8690669268706,166.352541047564,14.9428208386277,66.9938107678723,79.2324954566464,164.104585763772,231.072827846243,170.132291523436,14.2737940026076,34.3143984135951
"2680","42003000530",632.784400760939,15.3557387444515,0,0,0,0,0,0,0,0,0,0,6.39822447685479,0,7.03804692454027,11.5168040583386,178.510462904249,12.7964489537096,57.5840202916931,65.9017121116043,80.6176284083703,130.523779327838,57.5840202916931,0,8.9575142675967
"2681","42003000540",811.099631929606,11.7498986285033,0,0,0,0,0,0,0,0.0477042337507454,0,0,8.82470588235294,0.0381633870005963,33.3482205619278,6.67783796858609,134.591442827089,50.2739620772038,83.2016994869147,32.6182283175941,82.681296152701,257.990867851679,77.5053334118563,9.00598197060577,22.5442891718405
"2682","42003000542",1720.10298552053,0.515878616796048,0,0,0,0,0,0,0,7.12751677852349,0,4.15771812080537,0.394495412844037,46.5261177189943,1.48694424841214,60.989706357641,444.283366242967,27.3506518249857,123.466559461864,151.048241490488,200.411201480703,438.521480178421,167.296226349813,45.525469804668,1.00141143260409
"2683","42003000551",1281.38838455353,0,0,0,0,0,0,0,0,0,0,4.09980806142035,0,12.6410748560461,0,6.90652320107599,170.381111023625,21.5239923224568,34.9659841466736,109.703114774624,189.043765094027,507.411413310753,168.195723138602,19.3382649630128,37.1776096612097
"2684","42003000562",794.042507883745,0,0,0,0,0,0,0,0,0,0,1.21497120921305,0,9.69338793815381,0,0,195.979371770662,27.4642208192894,25.4696691565969,78.3003022231593,91.6566875659563,259.121185647087,64.5974571497379,27.5735056542811,12.9717487496085
"2685","42003000565",837.868783818418,0,0,0,0,0,0,0,0,0,0,0,0,5.0527732902531,0,1.54188948306595,185.758894657878,17.9143780290792,26.4108892786076,74.9089296461719,119.501219550825,284.908281714801,84.0093014147942,25.8935175186244,11.9687092343179
"2686","42003000571",974.087678023389,3.38894907908992,0,0,0,0,0,0,0,0,0,2.8436018957346,0,0,3.38894907908992,9.48416806113602,200.421014172171,9.07615287055912,48.0125589353519,136.775619205915,79.1225242778496,325.11785056082,127.679985249057,17.0567385354783,11.7195661011367
"2687","42003000582",910.850823864074,0.534669555796316,0,0,0,0,0,0,0,0,0,5.30916083449292,0.229144095341278,0,0,6.44549763033175,217.2829917896,11.6876607805785,59.2744630377966,125.886884926035,77.9798257279734,279.727937438704,93.4061375177789,11.4920155273603,21.5944350022849
"2688","42003000591",513.335920959774,0,0,0,0,0,0,0,0,0,0,0,0,22.0225829216655,0,24.6443189837685,115.880733944954,0,73.408609738885,44.045165843331,77.6033874382498,109.064220183486,30.4121383203952,16.2547635850388,0
"2689","42003000596",551.206935123043,0,0,0,0,0,0,0,0,4.74496644295302,0,2.76789709172259,0,13.839485458613,0,17.7936241610738,166.469239373602,2.76789709172259,10.2807606263982,60.1029082774049,33.6101789709172,155.397651006711,66.0341163310962,17.3982102908277,0
"2690","42003000602",410.12043734731,1.87596899224806,0,0,0,0,0,0,0,0.553873367670777,0,0.0743847874720358,0,13.1322046920937,0.767441860465116,15.2285722339609,88.1556708330768,4.3379506789449,46.3635271121399,39.9264717118498,59.3327898370537,94.2466531254758,33.5915927401212,11.2542656072955,1.27906976744186
"2691","42003000603",1123.33810375671,19.9141323792487,0,0,0,0,0,0,0,4.52593917710197,0,0,0,3.62075134168157,8.14669051878354,9.05187835420394,194.615384615385,45.2593917710197,49.7853309481216,143.019677996422,155.692307692308,303.237924865832,155.692307692308,17.1985688729875,13.5778175313059
"2692","42003000623",608.819431714024,0,0,0,0,0,0,0,0,0,0,0,0,4.9211732355637,0,13.3574702108158,58.3510540788268,11.2483959670028,52.7268560953254,105.453712190651,50.6177818515124,262.931255728689,40.0724106324473,0,9.13932172318973
"2693","42003000624",886.27755553556,0,0,0,0,0,0,0,0,0,0,0,0,6.91582366287372,0,17.2190793122573,104.675733945817,14.9292415685641,67.9700499168053,143.232492134252,71.3997355461643,367.327116990574,74.535331428981,3.86067827681027,14.2122727524601
"2694","42003000625",676.446227766557,2.53155080213904,0,0,0,0,0,0,0,0,0,0,3.37540106951872,0.749861342207432,0,3.37540106951872,199.793260193201,3.93779707617429,2.53155080213904,82.9757053751769,39.283469321778,239.735933278167,76.4062183941796,8.43696512941888,13.3131139129377
"2695","42003000711",617.380513203506,0.0752895752895753,0,0,0,0,0,0,0,0,0.200772200772201,14.3649635036496,2.76872023222388,20.0153383310318,12.644632640983,21.6352830933123,261.656215652566,90.295500662289,72.2891032325339,20.7556858213793,63.5243215060733,21.3272412141025,10.4405842234309,5.38686131386861,0
"2696","42003000720",405.773926950934,3.26061776061776,0,0,0,0,0,0,0,0,8.69498069498069,1.63503649635036,3.56718710368345,13.6603373446439,4.69127469492433,6.2566087985796,163.115985119635,32.4998661330778,28.2823253388947,45.7230786573852,36.4988445170927,31.6959248090635,25.5787207958741,0.613138686131387,0
"2697","42003000721",301.486486486487,0,0,0,0,0,0,0,0,0,0,7.1042471042471,1.33204633204633,9.76833976833977,6.21621621621622,10.6563706563707,127.876447876448,44.4015444015444,35.5212355212355,9.76833976833977,31.0810810810811,10.2123552123552,4.88416988416988,2.66409266409266,0
"2698","42003000750",784.215246636771,0.980269058295964,0,0.980269058295964,0,0,0.980269058295964,0,0,4.90134529147982,0,0,4.90134529147982,4.90134529147982,25.4869955156951,19.6053811659193,260.751569506726,74.5004484304933,47.0529147982063,99.9874439461883,112.730941704036,90.1847533632287,26.467264573991,9.80269058295964,0
"2699","42003000781",588.303339816833,11.2768910478834,0,0,0,0,0,0,0,0,0,0,0,6.76613462873005,0,9.47258848022207,47.8720919549218,12.311870668843,39.2212626208326,62.6918689095014,125.420728953876,215.059135381337,47.3849517647174,10.8258154059681,0
"2700","42003000791",768.358313836013,22.7949939284837,0.42212389380531,0,0,0,0,0,0,0,17.44765625,0,0,46.7432452986726,0,0.42212389380531,224.192107830966,3.35931658650359,65.1691677175284,101.980903049987,81.11928605281,173.341186754748,30.990981339765,0.375221238938053,0
"2701","42003000801",533.335234872925,2.28212290502793,0,0,0,0,0,0,0,0,0,15.4944134078212,0,7.8072625698324,2.64245810055866,1.92178770949721,206.875867495476,53.7537729168306,26.927248406641,47.9638209143127,72.9811000078684,64.932197655205,29.753182783854,0,0
"2702","42003000811",782.05126288457,6.51024208566108,0,0,0,0,0,0,0,0,0,44.2011173184358,0,22.2718808193669,7.53817504655494,5.48230912476723,306.333558895271,81.0618275762583,41.6692921027094,71.1761560049309,81.5343903270648,75.1516825346867,39.120631048863,0,0
"2703","42003000821",725.11592178771,9.79189944134078,0,0,0,0,0,0,0,0,0,66.481843575419,0,33.4986033519553,11.3379888268156,8.24581005586592,287.572625698324,77.8198324022346,41.2290502793296,66.9972067039106,45.3519553072626,45.8673184357542,30.9217877094972,0,0
"2704","42003000831",539.244019634956,12.2818722345133,6.00530973451327,0,0,0,0,0,0,0,5.55234375,0,0,21.3983476216814,0,6.00530973451327,146.91048119469,6.67256637168142,15.45,43.8301092367257,42.6366357853982,130.920706581858,96.2422842920354,5.33805309734513,0
